class_name,spec_name,level,score,duration_min,dungeon_name,medal
Warrior,Fury,10,335.0,14.53,Eco-Dome Al'dani,gold
Paladin,Protection,10,335.0,17.77,Eco-Dome Al'dani,gold
DeathKnight,Frost,10,335.0,17.77,Eco-Dome Al'dani,gold
Paladin,Holy,10,335.0,17.77,Eco-Dome Al'dani,gold
Hunter,BeastMastery,10,335.0,17.77,Eco-Dome Al'dani,gold
Hunter,BeastMastery,10,335.0,17.77,Eco-Dome Al'dani,gold
Mage,Frost,10,335.0,16.02,Eco-Dome Al'dani,gold
DemonHunter,Havoc,10,335.0,16.02,Eco-Dome Al'dani,gold
Shaman,Restoration,10,335.0,16.02,Eco-Dome Al'dani,gold
Warrior,Protection,10,335.0,16.02,Eco-Dome Al'dani,gold
Hunter,BeastMastery,10,335.0,16.02,Eco-Dome Al'dani,gold
Paladin,Protection,10,335.0,16.64,Eco-Dome Al'dani,gold
DeathKnight,Frost,10,335.0,16.64,Eco-Dome Al'dani,gold
Priest,Holy,10,335.0,16.64,Eco-Dome Al'dani,gold
Hunter,Survival,10,335.0,16.64,Eco-Dome Al'dani,gold
Hunter,BeastMastery,10,335.0,16.64,Eco-Dome Al'dani,gold
DemonHunter,Havoc,10,335.0,17.1,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,16.8,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,16.8,Eco-Dome Al'dani,gold
Rogue,Assassination,11,350.0,16.8,Eco-Dome Al'dani,gold
Paladin,Protection,11,350.0,16.8,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,16.8,Eco-Dome Al'dani,gold
Shaman,Elemental,11,350.0,18.21,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,18.21,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,18.21,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,18.21,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,18.21,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,17.64,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,17.64,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,17.64,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,17.64,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,17.5,Eco-Dome Al'dani,gold
Monk,Brewmaster,11,350.0,17.5,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,17.5,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.5,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,17.5,Eco-Dome Al'dani,gold
Monk,Brewmaster,11,350.0,17.87,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,17.87,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,17.87,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,17.87,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,17.87,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,17.88,Eco-Dome Al'dani,gold
Rogue,Outlaw,11,350.0,17.88,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,17.88,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,17.88,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,17.88,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.3,Eco-Dome Al'dani,gold
Shaman,Enhancement,11,350.0,17.3,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,17.3,Eco-Dome Al'dani,gold
Druid,Restoration,11,350.0,18.3,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,18.3,Eco-Dome Al'dani,gold
Paladin,Protection,11,350.0,18.3,Eco-Dome Al'dani,gold
Mage,Arcane,11,350.0,18.3,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,15.11,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,15.11,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,15.11,Eco-Dome Al'dani,gold
Shaman,Elemental,11,350.0,15.11,Eco-Dome Al'dani,gold
Druid,Restoration,11,350.0,15.11,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,17.49,Eco-Dome Al'dani,gold
Hunter,Survival,11,350.0,17.49,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,17.49,Eco-Dome Al'dani,gold
Druid,Restoration,11,350.0,17.49,Eco-Dome Al'dani,gold
Paladin,Protection,11,350.0,17.49,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,18.54,Eco-Dome Al'dani,gold
Druid,Guardian,11,350.0,18.54,Eco-Dome Al'dani,gold
Druid,Restoration,11,350.0,18.54,Eco-Dome Al'dani,gold
Shaman,Elemental,11,350.0,18.54,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,18.54,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,18.15,Eco-Dome Al'dani,gold
Hunter,Marksmanship,11,350.0,18.15,Eco-Dome Al'dani,gold
Monk,Mistweaver,11,350.0,18.15,Eco-Dome Al'dani,gold
Mage,Arcane,11,350.0,18.15,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,18.15,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,17.69,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.69,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.69,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,17.69,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.69,Eco-Dome Al'dani,gold
Priest,Discipline,11,350.0,18.38,Eco-Dome Al'dani,gold
Warlock,Destruction,11,350.0,18.38,Eco-Dome Al'dani,gold
Paladin,Protection,11,350.0,18.38,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,18.38,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,18.38,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,11,350.0,15.76,Eco-Dome Al'dani,gold
Druid,Restoration,11,350.0,15.76,Eco-Dome Al'dani,gold
Mage,Frost,11,350.0,15.76,Eco-Dome Al'dani,gold
Evoker,Devastation,11,350.0,15.76,Eco-Dome Al'dani,gold
Rogue,Outlaw,11,350.0,15.76,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,17.71,Eco-Dome Al'dani,gold
Warrior,Protection,11,350.0,17.71,Eco-Dome Al'dani,gold
Evoker,Preservation,11,350.0,17.71,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,17.71,Eco-Dome Al'dani,gold
Evoker,Devastation,11,350.0,17.71,Eco-Dome Al'dani,gold
DeathKnight,Blood,11,350.0,16.68,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,16.68,Eco-Dome Al'dani,gold
Monk,Mistweaver,11,350.0,16.68,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,16.68,Eco-Dome Al'dani,gold
Druid,Balance,11,350.0,16.68,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,11,350.0,18.24,Eco-Dome Al'dani,gold
Paladin,Retribution,11,350.0,18.24,Eco-Dome Al'dani,gold
Evoker,Preservation,11,350.0,18.24,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,18.24,Eco-Dome Al'dani,gold
Shaman,Elemental,11,350.0,18.24,Eco-Dome Al'dani,gold
Rogue,Subtlety,11,350.0,18.27,Eco-Dome Al'dani,gold
Hunter,Survival,11,350.0,18.27,Eco-Dome Al'dani,gold
Monk,Mistweaver,11,350.0,18.27,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,11,350.0,18.27,Eco-Dome Al'dani,gold
Evoker,Devastation,11,350.0,18.27,Eco-Dome Al'dani,gold
DemonHunter,Havoc,11,350.0,18.13,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,18.13,Eco-Dome Al'dani,gold
Mage,Arcane,11,350.0,18.13,Eco-Dome Al'dani,gold
Shaman,Elemental,11,350.0,18.13,Eco-Dome Al'dani,gold
DeathKnight,Blood,11,350.0,18.13,Eco-Dome Al'dani,gold
Hunter,BeastMastery,11,350.0,18.41,Eco-Dome Al'dani,gold
DeathKnight,Frost,11,350.0,18.41,Eco-Dome Al'dani,gold
Warrior,Fury,11,350.0,18.41,Eco-Dome Al'dani,gold
Shaman,Restoration,11,350.0,18.41,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.12,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.12,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.12,Eco-Dome Al'dani,gold
Monk,Brewmaster,12,380.0,18.12,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,18.12,Eco-Dome Al'dani,gold
Warrior,Protection,12,380.0,17.63,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,17.63,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,17.63,Eco-Dome Al'dani,gold
Warlock,Destruction,12,380.0,17.63,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,17.63,Eco-Dome Al'dani,gold
Priest,Shadow,12,380.0,18.22,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.22,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,17.92,Eco-Dome Al'dani,gold
Evoker,Preservation,12,380.0,17.92,Eco-Dome Al'dani,gold
Warlock,Destruction,12,380.0,16.57,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,16.57,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,17.99,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,17.99,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,17.99,Eco-Dome Al'dani,gold
Warrior,Protection,12,380.0,17.99,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,17.99,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.58,Eco-Dome Al'dani,gold
Paladin,Protection,12,380.0,18.58,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.58,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,18.52,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,12,380.0,18.52,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.52,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,18.52,Eco-Dome Al'dani,gold
Warrior,Protection,12,380.0,17.72,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,17.72,Eco-Dome Al'dani,gold
Mage,Arcane,12,380.0,17.72,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,17.72,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,12,380.0,18.16,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.16,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.16,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,18.16,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.16,Eco-Dome Al'dani,gold
Warrior,Fury,12,380.0,18.14,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.14,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,18.14,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.14,Eco-Dome Al'dani,gold
Monk,Brewmaster,12,380.0,18.14,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,18.42,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,18.42,Eco-Dome Al'dani,gold
Mage,Frost,12,380.0,18.33,Eco-Dome Al'dani,gold
Warlock,Demonology,12,380.0,18.33,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.33,Eco-Dome Al'dani,gold
Paladin,Protection,12,380.0,18.33,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,16.56,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,16.56,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,16.56,Eco-Dome Al'dani,gold
DeathKnight,Blood,12,380.0,16.56,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.09,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.09,Eco-Dome Al'dani,gold
Priest,Shadow,12,380.0,18.09,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,12,380.0,17.53,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,17.53,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,17.53,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,18.49,Eco-Dome Al'dani,gold
Paladin,Holy,12,380.0,18.49,Eco-Dome Al'dani,gold
Warrior,Fury,12,380.0,18.49,Eco-Dome Al'dani,gold
Warrior,Protection,12,380.0,18.23,Eco-Dome Al'dani,gold
Hunter,Marksmanship,12,380.0,18.23,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.23,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.23,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.23,Eco-Dome Al'dani,gold
Monk,Mistweaver,12,380.0,17.15,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,17.15,Eco-Dome Al'dani,gold
Monk,Windwalker,12,380.0,17.15,Eco-Dome Al'dani,gold
Paladin,Protection,12,380.0,17.15,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,17.15,Eco-Dome Al'dani,gold
Druid,Guardian,12,380.0,18.33,Eco-Dome Al'dani,gold
Priest,Discipline,12,380.0,18.33,Eco-Dome Al'dani,gold
Warrior,Fury,12,380.0,18.33,Eco-Dome Al'dani,gold
Evoker,Devastation,12,380.0,18.33,Eco-Dome Al'dani,gold
Rogue,Assassination,12,380.0,18.22,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.22,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.22,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.22,Eco-Dome Al'dani,gold
Warlock,Destruction,12,380.0,17.72,Eco-Dome Al'dani,gold
Monk,Mistweaver,12,380.0,17.72,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,12,380.0,17.72,Eco-Dome Al'dani,gold
Mage,Arcane,12,380.0,17.72,Eco-Dome Al'dani,gold
Warrior,Fury,12,380.0,17.72,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,16.24,Eco-Dome Al'dani,gold
DemonHunter,Havoc,12,380.0,16.24,Eco-Dome Al'dani,gold
Shaman,Restoration,12,380.0,18.45,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.45,Eco-Dome Al'dani,gold
Warrior,Protection,12,380.0,18.45,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.45,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.45,Eco-Dome Al'dani,gold
Paladin,Protection,12,380.0,18.43,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.43,Eco-Dome Al'dani,gold
Druid,Restoration,12,380.0,18.43,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.43,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.43,Eco-Dome Al'dani,gold
Druid,Restoration,12,380.0,18.12,Eco-Dome Al'dani,gold
DeathKnight,Frost,12,380.0,18.12,Eco-Dome Al'dani,gold
Hunter,BeastMastery,12,380.0,18.12,Eco-Dome Al'dani,gold
Paladin,Retribution,12,380.0,18.12,Eco-Dome Al'dani,gold
Priest,Discipline,13,395.0,17.72,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,17.72,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,17.72,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,17.72,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,17.72,Eco-Dome Al'dani,gold
Rogue,Subtlety,13,395.0,18.59,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.59,Eco-Dome Al'dani,gold
Mage,Frost,13,395.0,18.59,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.59,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.59,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,18.16,Eco-Dome Al'dani,gold
Shaman,Elemental,13,395.0,18.16,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.16,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.16,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,13,395.0,18.16,Eco-Dome Al'dani,gold
DemonHunter,Vengeance,13,395.0,18.36,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.36,Eco-Dome Al'dani,gold
Druid,Restoration,13,395.0,18.36,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,18.36,Eco-Dome Al'dani,gold
Druid,Balance,13,395.0,18.36,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.37,Eco-Dome Al'dani,gold
Priest,Discipline,13,395.0,18.37,Eco-Dome Al'dani,gold
Mage,Arcane,13,395.0,18.37,Eco-Dome Al'dani,gold
Shaman,Elemental,13,395.0,18.37,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.37,Eco-Dome Al'dani,gold
Warlock,Demonology,13,395.0,18.28,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.28,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.28,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.28,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,18.28,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,16.28,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,16.28,Eco-Dome Al'dani,gold
Hunter,Marksmanship,13,395.0,16.28,Eco-Dome Al'dani,gold
Warlock,Destruction,13,395.0,18.39,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.39,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,18.39,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.39,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.39,Eco-Dome Al'dani,gold
Warrior,Fury,13,395.0,16.84,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,16.84,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.54,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.54,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.54,Eco-Dome Al'dani,gold
Mage,Arcane,13,395.0,17.0,Eco-Dome Al'dani,gold
Rogue,Outlaw,13,395.0,17.0,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,17.0,Eco-Dome Al'dani,gold
Druid,Restoration,13,395.0,17.0,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.52,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.52,Eco-Dome Al'dani,gold
Druid,Restoration,13,395.0,18.52,Eco-Dome Al'dani,gold
Rogue,Outlaw,13,395.0,18.52,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.52,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.32,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,18.32,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.32,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,18.32,Eco-Dome Al'dani,gold
Druid,Restoration,13,395.0,18.32,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.11,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.11,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.11,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.11,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,18.11,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.35,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.35,Eco-Dome Al'dani,gold
Priest,Discipline,13,395.0,18.35,Eco-Dome Al'dani,gold
Mage,Frost,13,395.0,18.35,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,17.44,Eco-Dome Al'dani,gold
Monk,Windwalker,13,395.0,17.44,Eco-Dome Al'dani,gold
Druid,Balance,13,395.0,17.44,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,17.44,Eco-Dome Al'dani,gold
Evoker,Preservation,13,395.0,16.76,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,16.76,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,16.76,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,16.76,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,16.76,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.34,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.34,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,18.34,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.34,Eco-Dome Al'dani,gold
Priest,Shadow,13,395.0,18.34,Eco-Dome Al'dani,gold
Warrior,Protection,13,395.0,17.55,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,17.55,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,17.55,Eco-Dome Al'dani,gold
DeathKnight,Frost,13,395.0,17.55,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,17.55,Eco-Dome Al'dani,gold
Warlock,Destruction,13,395.0,18.19,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.19,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.19,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.19,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.19,Eco-Dome Al'dani,gold
Shaman,Restoration,13,395.0,18.26,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,18.26,Eco-Dome Al'dani,gold
DemonHunter,Havoc,13,395.0,18.26,Eco-Dome Al'dani,gold
Paladin,Retribution,13,395.0,18.26,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,18.26,Eco-Dome Al'dani,gold
Paladin,Protection,13,395.0,17.91,Eco-Dome Al'dani,gold
Shaman,Elemental,13,395.0,17.91,Eco-Dome Al'dani,gold
Priest,Discipline,13,395.0,17.91,Eco-Dome Al'dani,gold
Hunter,BeastMastery,13,395.0,17.91,Eco-Dome Al'dani,gold
Warrior,Fury,13,395.0,17.91,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,18.47,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,18.47,Eco-Dome Al'dani,gold
Shaman,Elemental,14,410.0,18.47,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.47,Eco-Dome Al'dani,gold
Warrior,Protection,14,410.0,18.47,Eco-Dome Al'dani,gold
Rogue,Subtlety,14,410.0,18.48,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,18.48,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.48,Eco-Dome Al'dani,gold
Warrior,Fury,14,410.0,18.48,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,18.48,Eco-Dome Al'dani,gold
Paladin,Retribution,14,410.0,18.57,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,18.57,Eco-Dome Al'dani,gold
Monk,Brewmaster,14,410.0,18.57,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.57,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,18.57,Eco-Dome Al'dani,gold
Warrior,Fury,14,410.0,17.76,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,17.76,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,17.76,Eco-Dome Al'dani,gold
Druid,Restoration,14,410.0,17.76,Eco-Dome Al'dani,gold
Monk,Brewmaster,14,410.0,17.76,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,17.73,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,17.73,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,17.73,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,17.73,Eco-Dome Al'dani,gold
Druid,Balance,14,410.0,17.73,Eco-Dome Al'dani,gold
Shaman,Elemental,14,410.0,16.21,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,16.21,Eco-Dome Al'dani,gold
Warrior,Protection,14,410.0,16.21,Eco-Dome Al'dani,gold
Paladin,Retribution,14,410.0,16.21,Eco-Dome Al'dani,gold
Druid,Restoration,14,410.0,16.21,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,18.14,Eco-Dome Al'dani,gold
Warrior,Protection,14,410.0,18.14,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.14,Eco-Dome Al'dani,gold
Priest,Holy,14,410.0,18.14,Eco-Dome Al'dani,gold
Warrior,Fury,14,410.0,18.14,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.14,Eco-Dome Al'dani,gold
Warrior,Protection,14,410.0,18.14,Eco-Dome Al'dani,gold
Rogue,Outlaw,14,410.0,18.14,Eco-Dome Al'dani,gold
Druid,Restoration,14,410.0,18.14,Eco-Dome Al'dani,gold
Paladin,Retribution,14,410.0,18.14,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,17.35,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,17.35,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,17.35,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,17.35,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,17.35,Eco-Dome Al'dani,gold
Monk,Mistweaver,14,410.0,18.25,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.25,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,18.25,Eco-Dome Al'dani,gold
Warrior,Fury,14,410.0,18.25,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,18.25,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,18.24,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,18.24,Eco-Dome Al'dani,gold
Warrior,Protection,14,410.0,18.24,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,18.24,Eco-Dome Al'dani,gold
Paladin,Retribution,14,410.0,18.24,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,17.84,Eco-Dome Al'dani,gold
Warrior,Fury,14,410.0,17.84,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,17.84,Eco-Dome Al'dani,gold
Shaman,Restoration,14,410.0,17.84,Eco-Dome Al'dani,gold
Monk,Windwalker,14,410.0,17.84,Eco-Dome Al'dani,gold
DemonHunter,Havoc,14,410.0,18.51,Eco-Dome Al'dani,gold
Paladin,Protection,14,410.0,18.51,Eco-Dome Al'dani,gold
DeathKnight,Frost,14,410.0,18.51,Eco-Dome Al'dani,gold
Druid,Restoration,14,410.0,18.51,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.51,Eco-Dome Al'dani,gold
Hunter,BeastMastery,14,410.0,18.56,Eco-Dome Al'dani,gold
Druid,Restoration,14,410.0,18.56,Eco-Dome Al'dani,gold
